title_id,title_name,title_r,title_runtime,title_primary_genre,title_level,title_production_year,title_synopsis
M82VzZ2hI2up8BOAob,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
GHD0frYb5Ukd2cuLlh,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
8pCtnJxOzZMflbQlOC,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
Fc3w6FvTWXkx8AU7ZT,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
doXy7hS17NKuTtvW7i,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
QL218goHoO2Kt2goFA,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
fMSJvBjIcmucPgfDxe,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
HMV1nFQt6sfdfEXGP0,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
b98GhtWxpoF2g1uSmo,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
Ckpm78HBWWL0uq6RHv,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
2raXbK244qYecT3wj1,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
I5MQ31Q7AgDtXiqXSw,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
J37u58uh5vPioJyT70,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
uekyS1DgWSKeD5KhLw,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
nJ4Lo15S7knpDidCLQ,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
dNAz2E5ws9gpnB24sg,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
Zd1WsrMsuIYhDnRx0s,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
oR4b4HxP9iYhmHofsh,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
JA7LXaaMdB6fhjWxXF,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
gCXkMXn8yunIuhocJR,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
anZ8HjnFxx0tPlmZQy,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
ECmU01T0xBNPRoIiUL,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
s9MbbzL1K2nf9PxYGC,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
3d7d1ub0LCfAWGRZGF,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
oGTelAFySed7M47fnN,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
DGG3za2ia17PymimH1,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
rRRtGBqjpWRi6sFwZs,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
U7nRENQfh34kozf0Yh,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
1ezGwYGyVPOTkl7Gmx,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
bkKBFJDXkFgMo3peml,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
hgKC3FHGqN57ufoTdC,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
to4yBHupkBS5SyfXjl,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
DFWEb9cK6IBz60cVB5,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
VOxGbDiOEthdHa4GvY,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
C3YrlYDixxATYVbTTP,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
4qhSlWMAYywXq69AIx,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
eakYHDwMMCQsD7Jde4,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
0QmRFMMcXZmwlnvWQJ,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
Ply9RvUg3GuloV8DAw,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
xEjUB7RY3sQicJqD42,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
f9hjvNTq6K9A4eH8a9,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
2tRVoAlwVRS45oHAmv,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
hZosrkf1fKdq9jNZfl,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
4OeDnwygFPQncb5xrI,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
DFUSaismq41np23h6p,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
uwUtaa0rnoHyYPxOg3,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
OxDQPKbAA9JbR7VIB3,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
x12tkxnI0SILs6FTFA,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
Z44bUqk6NABST1Pd1V,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
wcZU26ymRmD9QrieSV,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
iAXAzX3C31jkc5nmp9,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
gcaBTXpLCmUzQL3R2z,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
n6rDBBDQtuYsfbj8Rh,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
